0,str
785,601799
786,603006
787,603009
788,603023
789,603035
790,603037
791,603040
792,603085
793,603089
794,603158
795,603166
796,603178
797,603179
798,603197
799,603239
800,603286
801,603305
802,603306
803,603319
804,603335
805,603358
806,603586
807,603701
808,603730
809,603758
810,603767
811,603768
812,603788
813,603809
814,603922
815,603926
816,603997
817,000030
818,000338
819,000559
820,000581
821,000622
822,000678
823,000700
824,000710
825,000757
826,000760
827,000887
828,000903
829,000980
830,001696
831,002048
832,002085
833,002101
834,002126
835,002213
836,002239
837,002265
838,002283
839,002284
840,002328
841,002355
842,002363
843,002406
844,002434
845,002448
846,002454
847,002472
848,002488
849,002510
850,002536
851,002553
852,002590
853,002592
854,002593
855,002625
856,002662
857,002664
858,002703
859,002708
860,002715
861,002725
862,002765
863,002863
864,002865
865,002906
866,300100
867,300176
868,300258
869,300304
870,600297
871,600327
872,600335
873,600625
874,600653
875,601258
876,601965
877,603377
878,603528
879,000025
880,000753
881,000996
882,002607
883,002682
884,600099
885,600679
887,603129
888,603766
889,603776
890,603787
891,000017
892,000913
893,002105
894,600336
895,600619
896,600690
897,600854
898,600983
899,603355
900,603366
901,603519
902,603578
903,603677
904,603726
905,603868
906,000333
907,000404
908,000418
909,000521
910,000527
911,000533
912,000651
913,000921
914,002011
915,002032
916,002035
917,002050
918,002242
919,002260
920,002290
921,002403
922,002418
924,002508
925,002543
926,002616
927,002668
928,002676
929,002677
930,002681
931,002705
932,002723
933,002759
934,002860
935,300160
936,300217
937,300247
938,300249
939,300272
940,300342
941,300403
942,300475
943,600060
944,600839
945,600870
946,603996
947,000016
948,000100
949,000801
950,000810
951,002052
952,002420
953,002429
954,002519
955,002848
956,600059
957,600084
958,600132
959,600197
960,600199
961,600238
962,600300
963,600365
964,600519
965,600543
966,600559
967,600573
968,600600
969,600616
971,600702
972,600779
973,600809
974,601579
975,603031
976,603198
977,603369
978,603589
979,603779
980,603919
981,000019
982,000557
983,000568
984,000596
985,000729
986,000752
987,000799
988,000848
989,000858
990,000860
991,000869
992,000929
993,000995
994,002304
995,002387
996,002461
997,002568
998,002646
999,600073
1000,600186
1001,600305
1002,600381
1003,600429
1004,600597
1005,600866
1006,600872
1007,600882
1008,600887
1009,603020
1010,603027
1011,603043
1012,603288
1013,603345
1014,603517
1015,603536
1016,603696
1017,603777
1018,603866
1019,603886
1020,000716
1021,000895
1022,002216
1023,002329
1024,002330
1025,002481
1026,002495
1027,002507
1028,002515
1029,002557
1030,002570
1031,002582
1032,002650
1033,002661
1034,002695
1035,002702
1036,002719
1037,002726
1038,002732
1039,002770
1040,002820
1041,002840
1042,002847
1043,002891
1044,002910
1045,300146
1046,600070
1047,600152
1048,600156
1049,600220
1050,600232
1051,600370
1052,600448
1053,600493
1054,600510
1055,600626
1056,600689
1058,600987
1059,601339
1060,601599
1061,603238
1062,603889
1063,000611
1064,000726
1065,000779
1066,000850
1067,000955
1069,002003
1070,002034
1071,002042
1072,002083
1073,002087
1074,002098
1075,002144
1076,002193
1077,002394
1078,002404
1079,002516
1080,002674
1081,300577
1082,300658
1083,600107
1084,600137
1085,600146
1086,600177
1087,600398
1088,600400
1089,600630
1090,601566
1091,601718
1092,603001
1093,603116
1094,603157
1095,603196
1096,603365
1097,603518
1098,603555
1099,603557
1100,603558
1101,603587
1102,603608
1103,603665
1104,603808
1105,603839
1106,603877
1107,603908
1108,603958
1109,002029
1110,002154
1111,002269
1112,002291
1113,002293
1114,002327
1115,002397
1116,002485
1117,002486
1118,002494
1119,002503
1120,002563
1121,002569
1122,002612
1123,002634
1124,002656
1125,002687
1126,002699
1127,002761
1128,002762
1129,002763
1130,002776
1131,002780
1132,002832
1133,002875
1134,300005
1135,300526
1136,300591
1137,600069
1138,600103
1139,600235
1140,600308
1141,600356
1142,600433
1143,600567
1144,600793
1145,600963
1146,600966
1147,603165
1148,603429
1149,000488
1150,000576
1151,000815
1152,002012
1153,002067
1154,002078
1155,002235
1156,002511
1157,002521
1158,600076
1159,600210
1160,600836
1161,601515
1162,601968
1163,603022
1164,603058
1165,603499
1166,603607
1167,603899
1169,000812
1170,002014
1171,002117
1172,002191
1173,002228
1174,002229
1175,002243
1176,002303
1177,002522
1178,002565
1179,002585
1180,002599
1181,002701
1182,002735
1183,002752
1184,002787
1185,002799
1186,002803
1187,002812
1188,002831
1189,002836
1190,002846
1191,300057
1192,300501
1193,600086
1194,600135
1195,600337
1196,600439
1197,600599
1198,600612
1200,600978
1201,601996
1202,603008
1203,603021
1204,603180
1205,603208
1206,603226
1207,603268
1208,603313
1209,603326
1210,603385
1211,603389
1212,603398
1213,603600
1214,603661
1215,603801
1216,603816
1217,603818
1218,603833
1219,603838
1220,603898
1221,000026
1222,000587
1223,000663
1224,000910
1225,002084
1226,002102
1227,002240
1228,002259
1229,002301
1230,002345
1231,002348
1232,002356
1233,002489
1235,002572
1236,002574
1237,002575
1238,002605
1239,002615
1240,002631
1241,002678
1242,002721
1243,002731
1244,002740
1245,002790
1246,002798
1247,002853
1248,002862
1249,002867
1250,002899
1251,300061
1252,300089
1253,300329
1254,300616
1255,300640
1256,300651
1257,300703
1258,002751
1259,600062
1260,600079
1261,600216
1262,600227
1263,600253
1264,600267
1265,600276
1266,600380
1267,600420
1268,600488
1269,600513
1270,600521
1271,600566
1272,600664
1274,600789
1275,600812
1276,600851
1277,603079
1278,603168
1279,603222
1280,603229
1281,603456
1282,603520
1283,603538
1284,603658
1285,603669
1286,603676
1287,603707
1288,603811
1289,000153
1290,000513
1291,000522
1292,000566
1293,000597
1294,000739
1295,000756
1296,000788
1297,000908
1298,000915
1299,000952
1300,002001
1301,002019
1302,002020
1303,002099
1304,002262
1305,002294
1306,002332
1307,002365
1308,002370
1309,002393
1310,002399
1311,002411
1312,002422
1313,002437
1314,002550
1315,002626
1316,002653
1317,002675
1318,002728
1319,002773
1320,002821
1321,002898
1322,002900
1323,300006
1324,300016
1325,300086
1326,300110
1327,300194
1328,300199
1329,300233
1330,300254
1331,300267
1332,300361
1333,300363
1334,300401
1335,300436
1336,300452
1337,300497
1338,300558
1339,300583
1340,300584
1341,300630
1342,300636
1343,300702
1344,300705
1345,300723
1346,600085
1347,600129
1348,600211
1349,600222
1350,600252
1351,600285
1352,600329
1353,600332
1354,600351
1355,600422
1356,600436
1357,600479
1358,600518
1359,600535
1360,600538
1361,600557
1362,600572
1363,600594
1364,600613
1365,600671
1366,600750
1367,600771
1368,600781
1369,600976
1370,600993
1371,603139
1372,603567
1373,603858
1374,603896
1375,603963
1376,603998
1377,000423
1378,000538
1379,000590
1380,000623
1381,000650
1382,000766
1383,000790
1384,000919
1385,000989
1386,000999
1387,002107
1388,002118
1389,002166
1390,002198
1391,002275
1392,002287
1393,002317
1394,002349
1395,002390
1396,002412
1397,002424
1398,002433
1399,002566
1400,002603
1401,002644
1402,002737
1403,002750
1404,002817
1405,002826
1406,002864
1407,002873
1408,002907
1409,300026
1410,300039
1411,300049
1412,300108
1413,300147
1414,300158
1415,300181
1416,300519
1417,300534
1418,600080
1419,600161
1420,600196
1421,600530
1422,600645
1423,600796
1424,600867
1425,000004
1427,000518
1428,000661
1429,002007
1430,002030
1431,002038
1432,002252
1433,002581
1434,002680
1435,002693
1436,002880
1437,300009
1438,300122
1439,300142
1440,300204
1441,300239
1442,300255
1443,300289
1444,300294
1445,300357
1446,300381
1447,300406
1448,300485
1449,300573
1450,300601
1451,300653
1452,300683
1453,300685
1454,300725
1455,600056
1456,600090
1457,600272
1458,600511
1460,600713
1461,600829
1462,600833
1463,600849
1464,600998
1465,601206
1466,601607
1467,603233
1468,603368
1469,603716
1470,603883
1471,603939
1472,000028
1473,000078
1474,000411
1475,000705
1476,000963
1477,002462
1478,002589
1479,002727
1480,002758
1481,002788
1482,002872
1483,600055
1484,600529
1485,600587
1486,603309
1487,603367
1488,603387
1489,603579
1490,603880
1491,603976
1492,603987
1493,002022
1494,002223
1495,002432
1496,002551
1497,002614
1498,002901
1499,300003
1500,300030
1501,300171
1502,300206
1503,300216
1504,300238
1505,300246
1506,300273
1507,300298
1508,300314
1509,300318
1510,300326
1511,300358
1512,300396
1513,300412
1514,300439
1515,300453
1516,300463
1517,300482
1518,300529
1519,300562
1520,300595
1521,300633
1522,300639
1523,300642
1524,300676
1525,300677
1526,600721
1527,600763
1529,600896
1530,603108
1531,603127
1532,603882
1533,000150
1534,000503
1535,002044
1536,002219
1537,002710
1538,300015
1539,300244
1540,300347
1541,300404
1542,600011
1543,600021
1544,600023
1545,600027
1546,600098
1547,600101
1548,600116
1549,600131
1550,600163
1551,600167
1552,600236
1553,600310
1554,600396
1555,600452
1556,600483
1557,600505
1558,600509
1559,600578
1560,600642
1561,600644
1562,600674
1563,600719
1564,600726
1565,600744
1566,600780
1567,600795
1568,600863
1569,600868
1570,600886
1571,600900
1572,600969
1573,600979
1574,600982
1575,600995
1576,601016
1577,601619
1578,601985
1579,601991
1580,000027
1581,000037
1582,000301
1583,000531
1584,000539
1585,000543
1586,000600
1587,000601
1588,000602
1589,000690
1590,000692
1591,000695
1592,000720
1593,000722
1594,000767
1595,000791
1596,000862
1597,000875
1598,000883
1599,000899
1600,000939
1601,000958
1602,000966
1603,001896
1604,002039
1605,002893
1606,600008
1607,600168
1608,600187
1609,600283
1610,600461
1611,600874
1612,601158
1613,601199
1614,601368
1615,603797
1616,603903
1617,000544
1618,000598
1619,000605
1620,000685
1621,300388
1622,300692
1623,600333
1624,600617
1625,600635
1626,600681
1627,600772
1628,600856
1629,600903
1630,600917
1631,601139
1632,603393
1633,603689
1634,000407
1635,000421
1636,000593
1637,000669
1638,002267
1639,002524
1640,002700
1641,002911
1642,600092
1643,600217
1644,600292
1645,600323
1647,600803
1648,601200
1649,603126
1650,603177
1651,603200
1652,603568
1653,603588
1654,603603
1655,603817
1656,000005
1657,000035
1658,000068
1659,000588
1660,000820
1661,000826
1662,000920
1663,000967
1664,002341
1665,002479
1666,002573
1667,002672
1668,300055
1669,300056
1670,300070
1671,300072
1672,300090
1673,300125
1674,300137
1675,300152
1676,300156
1677,300172
1678,300187
1679,300190
1680,300203
1681,300262
1682,300263
1683,300332
1684,300334
1685,300335
1686,300422
1687,300425
1688,300631
1689,600017
1690,600018
1691,600190
1692,600279
1693,600317
1694,600717
1695,601000
1696,601008
1697,601018
1698,601228
1699,601326
1700,601880
1701,000022
1702,000088
1703,000507
1704,000582
1705,000905
1706,002040
1707,600012
1708,600020
1709,600033
1710,600035
1711,600106
1712,600269
1713,600350
1714,600368
1715,600377
1716,600548
1717,601107
1718,601188
1719,601518
1720,000429
1721,000548
1722,000828
1723,000886
1724,000900
1725,000916
1726,600561
1727,600611
1728,600650
1729,600662
1730,600834
1731,603032
1732,603069
1733,002357
1734,002627
1735,600029
1736,600115
1737,600221
1739,601021
1740,601111
1741,603885
1742,000099
1743,600004
1744,600009
1745,600897
1746,000089
1747,600026
1749,600428
1750,600692
1751,600751
1752,600798
1753,601866
1754,601872
1755,601919
1756,603167
1757,000520
1758,000556
1759,002320
1760,600125
1761,601006
1762,601333
1763,000594
1764,600057
1765,600119
1766,600153
1767,600179
1768,600180
1769,600233
1770,600270
1771,600575
1772,600787
1773,600794
1774,603066
1775,603117
1776,603128
1777,603223
1778,603535
1779,603569
1780,603648
1781,603813
1782,002120
1783,002183
1784,002210
1785,002245
1786,002352
1787,002468
1788,002492
1789,002711
1790,002769
1791,002800
1792,002889
1793,300013
1794,300240
1795,300350
1796,300538
1797,600007
1798,600048
1799,600052
1800,600067
1801,600077
1802,600094
1803,600095
1804,600159
1805,600162
1806,600173
1807,600185
1808,600208
1809,600223
1811,600239
1812,600240
1813,600246
1814,600266
1815,600322
1816,600325
1817,600340
1818,600376
1819,600383
1820,600393
1821,600466
1822,600503
1823,600515
1824,600533
1825,600555
1826,600565
1827,600568
1828,600606
1829,600621
1830,600622
1831,600638
1832,600641
1833,600647
1834,600649
1835,600657
1836,600665
1837,600675
1838,600683
1839,600684
1841,600708
1842,600716
1843,600724
1845,600733
1846,600736
1847,600743
1848,600748
1849,600773
1850,600791
1851,600807
1852,600823
1853,600890
1854,601155
1855,601588
1856,000002
1857,000006
1858,000011
1859,000014
1860,000024
1861,000029
1862,000031
1863,000036
1864,000040
1865,000042
1866,000043
1867,000046
1869,000056
1870,000069
1871,000090
1872,000402
1873,000502
1874,000505
1875,000506
1876,000514
1877,000517
1878,000534
1879,000537
1880,000540
1881,000558
1882,000567
1883,000573
1884,000608
1885,000609
1886,000615
1887,000616
1888,000620
1889,000631
1890,000656
1891,000667
1892,000668
1893,000671
1895,000718
1896,000732
1897,600064
1898,600215
1899,600463
1900,600604
1901,600639
1902,600648
1903,600658
1904,600663
1905,600848
1906,600895
1907,600058
1908,600120
1909,600241
1911,600250
1912,600278
1913,600287
1914,600605
1915,600735
1916,600739
1917,600755
1918,600822
1919,600826
1920,600857
1921,600981
1922,603970
1923,603977
1924,000151
1925,000408
1926,000626
1927,000906
1928,002091
1929,600280
1930,600306
1931,600361
1932,600628
1933,600631
1934,600682
1935,600693
1936,600694
1937,600697
1938,600712
1939,600723
1940,600729
1941,600774
1942,600778
1943,600785
1944,600814
1945,600821
1946,600824
1947,600827
1948,600828
1949,600838
1950,600858
1951,600859
1952,600861
1953,600865
1954,600891
1955,601010
1956,601086
1957,601116
1958,601366
1959,601933
1960,603101
1961,603123
1962,603708
1963,000417
1964,000419
1965,000501
1966,000516
1967,000560
1968,000564
1969,000679
1970,000715
1971,000759
1972,000785
1973,002187
1974,002251
1975,002264
1976,002277
1977,002336
1978,002419
1979,002561
1980,002640
1981,002697
1982,300413
1983,600122
1984,600655
1985,600898
1986,603900
1987,000829
1988,002024
1989,002094
1990,002127
1991,002416
1992,300022
1993,300622
1994,600415
1995,600738
1996,600790
1997,000058
1998,000061
1999,000861
2000,000882
2001,002344
2002,002818
2003,600054
2004,600593
2005,603099
2006,603136
2007,603199
2008,000430
2009,000863
2010,000888
2011,000978
2012,300144
2013,600258
2014,600754
2015,601007
2016,000033
2017,000428
2018,000524
2019,000610
2021,600138
2022,600358
2023,600706
2024,600749
2025,601888
2026,603869
2027,000796
2028,002033
2029,002059
2030,002159
2031,002707
2032,300178
2033,000721
2034,002186
2036,300662
2037,600000
2038,600015
2039,600016
2040,600036
2041,600908
2042,600919
2043,600926
2044,601009
2045,601128
2046,601166
2047,601169
2048,601229
2049,601288
2050,601328
2051,601398
2052,601818
2053,601939
2054,601988
2055,601997
2056,601998
2057,603323
2058,000001
2059,002142
2060,002807
2061,002839
2062,600030
2063,600061
2064,600109
2065,600155
2066,600369
2067,600837
2068,600864
2069,600909
2070,600958
2071,600999
2072,601099
2073,601108
2074,601198
2075,601211
2076,601375
2077,601377
2078,601555
2079,601688
2080,601788
2081,601878
2082,601881
2083,601901
2084,000166
2085,000562
2086,000686
2087,000712
2088,000728
2089,000750
2090,000776
2091,000783
2092,000987
2093,002500
2094,002670
2095,002673
2096,002736
2097,002797
2098,600291
2099,601318
2100,601336
2101,601601
2102,601628
2103,000627
2104,600093
2105,600318
2106,600390
2107,600643
2108,600705
2109,600783
2110,600816
2111,600830
2112,603300
2113,000415
2114,000416
2115,000563
2116,000666
2117,300023
2118,600051
2119,600053
2120,600082
2121,600083
2122,600113
2123,600128
2124,600139
2126,600175
2127,600200
2128,600207
2129,600212
2132,600419
2133,600421
2134,600455
2136,600603
2137,600620
2138,600624
2139,600634
2141,600704
2142,600730
2144,600769
2145,600770
2146,600784
2147,600805
2148,600811
2150,600818
2151,600846
2152,601992
2153,603060
2154,603183
2155,000003
2156,000007
2157,000009
2158,000015
2160,000409
2162,000529
2163,000628
2164,000632
2165,000638
2166,000652
2171,000711
2173,000833
2174,000839
2175,000881
2176,000931
2177,000993
2178,002018
2179,300012
2180,300688
2182,600449
2183,600539
2184,600585
2185,600668
2186,600720
2187,600801
2188,600802
2189,600881
2190,600883
2191,000401
2192,000546
2193,000672
2194,000789
2195,000877
2196,000885
2197,000935
2198,002233
2199,600552
2200,600586
2201,600819
2202,600876
2203,601636
2204,000012
2205,002623
2206,300093
2208,600321
2209,600678
2210,600753
2211,603038
2212,603616
2213,603725
2214,603856
2215,000023
2216,000509
2217,000619
2218,000786
2219,002043
2220,002066
2221,002082
2222,002088
2223,002162
2224,002163
2225,002205
2226,002225
2227,002271
2228,002302
2229,002314
2230,002323
2231,002333
2232,002346
2233,002372
2234,002392
2235,002398
2236,002457
2237,002596
2238,002641
2239,002652
2240,002671
2241,002694
2242,002718
2243,002742
2244,002785
2245,002791
2246,002795
2247,300117
2248,300198
2249,300234
2250,300344
2251,300374
2252,300599
2253,300715
2254,600170
2255,600491
2256,600939
2257,601668
2258,601789
2259,603887
2260,300500
2261,300668
2262,300675
2263,600209
2264,601886
2265,603030
2266,603081
2267,603466
2268,603828
2269,000018
2270,002047
2271,002081
2272,002325
2273,002375
2274,002482
2276,002620
2277,002713
2278,002781
2279,002789
2280,002811
2281,002822
2282,002830
2283,002856
2284,300506
2285,300592
2286,300621
2287,600039
2288,600068
2289,600133
2290,600263
2291,600284
2292,600326
2293,600502
2294,600512
2295,600528
2296,600545
2297,600820
2298,600853
2299,601186
2300,601390
2301,601611
2302,601669
2303,601800
2304,603017
2305,603018
2306,603357
2307,603458
2308,603843
2309,603860
2310,603909
2311,000498
2312,002060
2313,002062
2314,002116
2315,002307
2316,002586
2317,002628
2318,002883
2319,300284
2320,300492
2321,600248
2322,600477
2323,600496
2324,600629
2325,600667
2327,600970
2328,601117
2329,601226
2330,601618
2331,603098
2332,603637
2333,603698
2334,603929
2335,603959
2336,000055
2337,000065
2338,000928
2339,002051
2340,002135
2341,002140
2342,002178
2343,002310
2344,002469
2345,002541
2346,002542
2347,002545
2348,002659
2349,002743
2350,002755
2351,300517
2352,300635
2353,300712
2354,600610
2355,603007
2356,603316
2357,603359
2358,603388
2359,603717
2360,603778
2361,603955
2362,000010
2364,002200
2365,002374
2366,002431
2367,002663
2368,002717
2369,002775
2370,002887
2371,300197
2372,300237
2373,300355
2374,300495
2375,300536
2376,300649
2377,600580
2378,603320
2379,603728
2380,603819
2381,603988
2383,002176
2384,002196
2385,002249
2386,002576
2387,002801
2388,002823
2389,002892
2390,300308
2391,300626
2392,300660
2393,600268
2394,600406
2395,600525
2396,600590
2397,601126
2398,601222
2399,601567
2400,603015
2401,603025
2402,603050
2403,603063
2404,603100
2405,603416
2406,603488
2407,603859
2408,000400
2409,000682
2410,002028
2411,002058
2412,002090
2413,002121
2414,002169
2415,002184
2416,002322
2417,002334
2418,002339
2419,002527
2420,002546
2421,002767
2422,300018
2423,300040
2424,300048
2425,300124
2426,300208
2427,300222
2428,300286
2429,300356
2430,300360
2431,300370
2432,300407
2433,300427
2434,300466
2435,300484
2436,300490
2437,300514
2438,300667
2439,300681
2440,600151
2441,600202
2442,600290
2444,600405
2445,600416
2446,600475
2447,600482
2448,600537
2450,600875
2451,601012
2452,601218
2454,601727
2455,601908
2456,603218
2457,603396
2458,603507
2459,603628
2460,603659
2461,603806
2462,000591
2463,002129
2464,002202
2465,002218
2466,002227
2467,002255
2468,002266
2469,002309
2470,002335
2471,002364
2472,002506
2473,002518
2474,002531
2475,002534
2476,002580
2477,002610
2478,002630
2479,002665
2480,002733
2481,002851
2482,300011
2483,300029
2484,300068
2485,300105
2486,300111
2487,300118
2488,300129
2489,300141
2490,300153
2491,300274
2492,300316
2493,300317
2494,300372
2495,300376
2496,300393
2497,300443
2498,300491
2499,300569
2500,300593
2501,300693
2502,300713
2503,600089
2505,600192
2506,600312
2507,600353
2508,600379
2509,600468
2510,600517
2511,600550
2512,600627
2513,600869
2514,600885
2515,600973
2516,601179
2517,601616
2518,601700
2519,601877
2520,603016
2521,603333
2522,603577
2523,603606
2524,603618
2525,603829
2526,603861
2527,000585
2528,000806
2529,002074
2530,002112
2531,002168
2532,002212
2533,002270
2534,002276
2535,002298
2536,002300
2537,002350
2538,002358
2539,002359
2540,002441
2541,002451
2542,002452
2543,002471
2544,002498
2545,002533
2546,002560
2547,002606
2548,002617
2549,002622
2550,002692
2551,002706
2552,002879
2553,002882
2554,300001
2555,300062
2556,300069
2557,300120
2558,300140
2559,300215
2560,300265
2561,300283
2562,300414
2563,300423
2564,300444
2565,300447
2566,300477
2567,300510
2568,300600
2569,300617
2570,300670
2571,600172
2572,600218
2573,600243
2574,600382
